InvoiceID,Year,Month,Quarter,MonthName,ProductCategory,Quantity,IsSeasonal,MonthlyRevenue
INV-02008,2023,4,Q2,Apr,Slab Moulds,1,1,610674
INV-01979,2023,4,Q2,Apr,Bathik Tanks,1,0,610674
INV-01979,2023,4,Q2,Apr,Water Proof Tanks,1,1,610674
INV-02003,2023,4,Q2,Apr,Silparan Kota,1,0,610674
INV-02003,2023,4,Q2,Apr,Beeralu Moulds,4,1,610674
INV-02003,2023,4,Q2,Apr,Kalugal Moulds,1,1,610674
INV-02015,2023,4,Q2,Apr,Temple Items,1,1,610674
INV-02015,2023,4,Q2,Apr,Garden Animal Moulds,1,1,610674
INV-02015,2023,4,Q2,Apr,Flower Pots,4,1,610674
INV-02038,2023,4,Q2,Apr,Slab Moulds,1,1,610674
INV-02038,2023,4,Q2,Apr,Beeralu Moulds,2,1,610674
INV-01982,2023,4,Q2,Apr,Interlock,1,1,610674
INV-01982,2023,4,Q2,Apr,Flower Pots,2,1,610674
INV-01982,2023,4,Q2,Apr,Garden Animal Moulds,1,1,610674
INV-02000,2023,4,Q2,Apr,Water Proof Tanks,1,1,610674
INV-02000,2023,4,Q2,Apr,Chemical Proof Tanks,1,1,610674
INV-02000,2023,4,Q2,Apr,Bathik Tanks,1,0,610674
INV-02024,2023,4,Q2,Apr,Kalugal Moulds,1,1,610674
INV-02024,2023,4,Q2,Apr,Molding Pati,1,1,610674
INV-01990,2023,4,Q2,Apr,Kanu Moulds,1,1,610674
INV-02026,2023,4,Q2,Apr,Garden Animal Moulds,2,1,610674
INV-02026,2023,4,Q2,Apr,Flower Pots,6,1,610674
INV-02026,2023,4,Q2,Apr,Temple Items,1,1,610674
INV-02037,2023,4,Q2,Apr,Tables and Benches,1,1,610674
INV-02037,2023,4,Q2,Apr,Flower Pots,5,1,610674
INV-01995,2023,4,Q2,Apr,Flower Pots,1,1,610674
INV-01995,2023,4,Q2,Apr,Interlock,1,1,610674
INV-01995,2023,4,Q2,Apr,Tables and Benches,1,1,610674
INV-02029,2023,4,Q2,Apr,Garden Animal Moulds,1,1,610674
INV-02029,2023,4,Q2,Apr,Temple Items,1,1,610674
INV-02029,2023,4,Q2,Apr,Flower Pots,2,1,610674
INV-02030,2023,4,Q2,Apr,Doors,1,1,610674
INV-02030,2023,4,Q2,Apr,Loover,1,0,610674
INV-01999,2023,4,Q2,Apr,Water Proof Tanks,1,1,610674
INV-02035,2023,4,Q2,Apr,Bathik Tanks,1,0,610674
INV-02035,2023,4,Q2,Apr,Water Proof Tanks,1,1,610674
INV-01977,2023,4,Q2,Apr,Garden Animal Moulds,1,1,610674
INV-01977,2023,4,Q2,Apr,Flower Pots,3,1,610674
INV-01983,2023,4,Q2,Apr,Beeralu Moulds,3,1,610674
INV-01983,2023,4,Q2,Apr,Kalugal Moulds,1,1,610674
INV-02007,2023,4,Q2,Apr,Beeralu Moulds,1,1,610674
INV-02034,2023,4,Q2,Apr,Molding Pati,1,1,610674
INV-01989,2023,4,Q2,Apr,Tables and Benches,1,1,610674
INV-01989,2023,4,Q2,Apr,Flower Pots,2,1,610674
INV-02009,2023,4,Q2,Apr,Doors,1,1,610674
INV-02032,2023,4,Q2,Apr,Flower Pots,1,1,610674
INV-02032,2023,4,Q2,Apr,Tables and Benches,1,1,610674
INV-02032,2023,4,Q2,Apr,Interlock,1,1,610674
INV-01978,2023,4,Q2,Apr,Doors,1,1,610674
INV-01978,2023,4,Q2,Apr,Roofing Sheets,1,1,610674
INV-01978,2023,4,Q2,Apr,Interlock,1,1,610674
INV-02020,2023,4,Q2,Apr,Slab Moulds,1,1,610674
INV-02020,2023,4,Q2,Apr,Molding Pati,1,1,610674
INV-02033,2023,4,Q2,Apr,Kalugal Moulds,1,1,610674
INV-02017,2023,4,Q2,Apr,Tables and Benches,1,1,610674
INV-02017,2023,4,Q2,Apr,Flower Pots,16,1,610674
INV-02004,2023,4,Q2,Apr,Flower Pots,1,1,610674
INV-02006,2023,4,Q2,Apr,Doors,1,1,610674
INV-02006,2023,4,Q2,Apr,Interlock,2,1,610674
INV-02010,2023,4,Q2,Apr,Flower Pots,18,1,610674
INV-02010,2023,4,Q2,Apr,Garden Animal Moulds,4,1,610674
INV-01981,2023,4,Q2,Apr,Water Proof Tanks,1,1,610674
INV-01981,2023,4,Q2,Apr,Chemical Proof Tanks,1,1,610674
INV-01996,2023,4,Q2,Apr,Beeralu Moulds,1,1,610674
INV-01996,2023,4,Q2,Apr,Kalugal Moulds,1,1,610674
INV-01996,2023,4,Q2,Apr,Slab Moulds,1,1,610674
INV-01997,2023,4,Q2,Apr,Interlock,1,1,610674
INV-01997,2023,4,Q2,Apr,Roofing Sheets,1,1,610674
INV-01997,2023,4,Q2,Apr,Doors,1,1,610674
INV-02018,2023,4,Q2,Apr,Molding Pati,3,1,610674
INV-02018,2023,4,Q2,Apr,Kalugal Moulds,1,1,610674
INV-02023,2023,4,Q2,Apr,Water Proof Tanks,1,1,610674
INV-01994,2023,4,Q2,Apr,Interlock,1,1,610674
INV-02002,2023,4,Q2,Apr,Garden Animal Moulds,1,1,610674
INV-02002,2023,4,Q2,Apr,Flower Pots,3,1,610674
INV-02002,2023,4,Q2,Apr,Tables and Benches,1,1,610674
INV-01987,2023,4,Q2,Apr,Doors,1,1,610674
INV-01987,2023,4,Q2,Apr,Interlock,1,1,610674
INV-02014,2023,4,Q2,Apr,Interlock,1,1,610674
INV-02014,2023,4,Q2,Apr,Garden Animal Moulds,1,1,610674
INV-02014,2023,4,Q2,Apr,Flower Pots,1,1,610674
INV-02014,2023,4,Q2,Apr,Tables and Benches,1,1,610674
INV-02028,2023,4,Q2,Apr,Water Proof Tanks,1,1,610674
INV-02028,2023,4,Q2,Apr,Chemical Proof Tanks,1,1,610674
INV-02028,2023,4,Q2,Apr,Bathik Tanks,1,0,610674
INV-01998,2023,4,Q2,Apr,Garden Animal Moulds,1,1,610674
INV-01998,2023,4,Q2,Apr,Flower Pots,9,1,610674
INV-02021,2023,4,Q2,Apr,Garden Animal Moulds,1,1,610674
INV-02021,2023,4,Q2,Apr,Temple Items,1,1,610674
INV-01986,2023,4,Q2,Apr,Slab Moulds,1,1,610674
INV-01986,2023,4,Q2,Apr,Kalugal Moulds,1,1,610674
INV-02045,2023,5,Q2,May,Garden Animal Moulds,1,1,579732
INV-02045,2023,5,Q2,May,Interlock,1,1,579732
INV-02056,2023,5,Q2,May,Water Proof Tanks,1,1,579732
INV-02051,2023,5,Q2,May,Chemical Proof Tanks,1,0,579732
INV-02051,2023,5,Q2,May,Water Proof Tanks,1,1,579732
INV-02051,2023,5,Q2,May,Bathik Tanks,1,0,579732
INV-02068,2023,5,Q2,May,Kanu Moulds,1,1,579732
INV-02068,2023,5,Q2,May,Kalugal Moulds,1,1,579732
INV-02068,2023,5,Q2,May,Slab Moulds,1,1,579732
INV-02082,2023,5,Q2,May,Garden Animal Moulds,1,1,579732
INV-02082,2023,5,Q2,May,Interlock,1,1,579732
INV-02079,2023,5,Q2,May,Garden Animal Moulds,2,1,579732
INV-02079,2023,5,Q2,May,Temple Items,1,0,579732
INV-02046,2023,5,Q2,May,Roofing Sheets,1,0,579732
INV-02046,2023,5,Q2,May,Interlock,1,1,579732
INV-02083,2023,5,Q2,May,Doors,1,0,579732
INV-02043,2023,5,Q2,May,Kanu Moulds,3,1,579732
INV-02043,2023,5,Q2,May,Kalugal Moulds,1,1,579732
INV-02043,2023,5,Q2,May,Silparan Kota,1,0,579732
INV-02043,2023,5,Q2,May,Beeralu Moulds,2,0,579732
INV-02058,2023,5,Q2,May,Water Proof Tanks,1,1,579732
INV-02058,2023,5,Q2,May,Chemical Proof Tanks,1,0,579732
INV-02058,2023,5,Q2,May,Bathik Tanks,1,0,579732
INV-02078,2023,5,Q2,May,Water Proof Tanks,1,1,579732
INV-02078,2023,5,Q2,May,Bathik Tanks,1,0,579732
INV-02076,2023,5,Q2,May,Garden Animal Moulds,1,1,579732
INV-02085,2023,5,Q2,May,Interlock,2,1,579732
INV-02069,2023,5,Q2,May,Slab Moulds,1,1,579732
INV-02069,2023,5,Q2,May,Molding Pati,3,0,579732
INV-02054,2023,5,Q2,May,Kanu Moulds,1,1,579732
INV-02054,2023,5,Q2,May,Beeralu Moulds,2,0,579732
INV-02050,2023,5,Q2,May,Loover,1,0,579732
INV-02050,2023,5,Q2,May,Doors,1,0,579732
INV-02050,2023,5,Q2,May,Interlock,1,1,579732
INV-02050,2023,5,Q2,May,Roofing Sheets,1,0,579732
INV-02063,2023,5,Q2,May,Water Proof Tanks,1,1,579732
INV-02063,2023,5,Q2,May,Chemical Proof Tanks,1,0,579732
INV-02067,2023,5,Q2,May,Water Proof Tanks,1,1,579732
INV-02067,2023,5,Q2,May,Chemical Proof Tanks,1,0,579732
INV-02067,2023,5,Q2,May,Kalugal Moulds,1,1,579732
INV-02071,2023,5,Q2,May,Doors,1,0,579732
INV-02071,2023,5,Q2,May,Interlock,1,1,579732
INV-02071,2023,5,Q2,May,Temple Items,1,0,579732
INV-02066,2023,5,Q2,May,Garden Animal Moulds,2,1,579732
INV-02053,2023,5,Q2,May,Silparan Kota,1,0,579732
INV-02074,2023,5,Q2,May,Interlock,1,1,579732
INV-02052,2023,5,Q2,May,Kalugal Moulds,1,1,579732
INV-02052,2023,5,Q2,May,Silparan Kota,1,0,579732
INV-02080,2023,5,Q2,May,Silparan Kota,1,0,579732
INV-02047,2023,5,Q2,May,Kanu Moulds,1,1,579732
INV-02047,2023,5,Q2,May,Kalugal Moulds,1,1,579732
INV-02047,2023,5,Q2,May,Slab Moulds,1,1,579732
INV-02042,2023,5,Q2,May,Water Proof Tanks,1,1,579732
INV-02042,2023,5,Q2,May,Chemical Proof Tanks,1,0,579732
INV-02042,2023,5,Q2,May,Bathik Tanks,1,0,579732
INV-02042,2023,5,Q2,May,Molding Pati,2,0,579732
INV-02049,2023,5,Q2,May,Garden Animal Moulds,1,1,579732
INV-02049,2023,5,Q2,May,Tables and Benches,1,1,579732
INV-02049,2023,5,Q2,May,Flower Pots,1,1,579732
INV-02039,2023,5,Q2,May,Garden Animal Moulds,3,1,579732
INV-02039,2023,5,Q2,May,Interlock,11,1,579732
INV-02039,2023,5,Q2,May,Flower Pots,18,1,579732
INV-02039,2023,5,Q2,May,Tables and Benches,1,1,579732
INV-02059,2023,5,Q2,May,Garden Animal Moulds,1,1,579732
INV-02059,2023,5,Q2,May,Interlock,1,1,579732
INV-02064,2023,5,Q2,May,Flower Pots,12,1,579732
INV-02064,2023,5,Q2,May,Tables and Benches,1,1,579732
INV-02065,2023,5,Q2,May,Interlock,2,1,579732
INV-02065,2023,5,Q2,May,Roofing Sheets,5,0,579732
INV-02065,2023,5,Q2,May,Loover,2,0,579732
INV-02040,2023,5,Q2,May,Chemical Proof Tanks,1,0,579732
INV-02040,2023,5,Q2,May,Bathik Tanks,1,0,579732
INV-02061,2023,5,Q2,May,Bathik Tanks,1,0,579732
INV-02070,2023,5,Q2,May,Flower Pots,6,1,579732
INV-02041,2023,5,Q2,May,Water Proof Tanks,1,1,579732
INV-02041,2023,5,Q2,May,Bathik Tanks,1,0,579732
INV-02041,2023,5,Q2,May,Chemical Proof Tanks,1,0,579732
INV-02044,2023,5,Q2,May,Water Proof Tanks,1,1,579732
INV-02044,2023,5,Q2,May,Chemical Proof Tanks,1,0,579732
INV-02062,2023,5,Q2,May,Kalugal Moulds,1,1,579732
INV-02062,2023,5,Q2,May,Kanu Moulds,11,1,579732
INV-02062,2023,5,Q2,May,Silparan Kota,5,0,579732
INV-02062,2023,5,Q2,May,Molding Pati,1,0,579732
INV-02073,2023,5,Q2,May,Flower Pots,2,1,579732
INV-02073,2023,5,Q2,May,Tables and Benches,1,1,579732
INV-02077,2023,5,Q2,May,Flower Pots,1,1,579732
INV-02077,2023,5,Q2,May,Garden Animal Moulds,1,1,579732
INV-02077,2023,5,Q2,May,Temple Items,2,0,579732
INV-02060,2023,5,Q2,May,Flower Pots,2,1,579732
INV-02072,2023,5,Q2,May,Garden Animal Moulds,2,1,579732
INV-02072,2023,5,Q2,May,Tables and Benches,2,1,579732
INV-02072,2023,5,Q2,May,Interlock,1,1,579732
INV-02081,2023,5,Q2,May,Temple Items,1,0,579732
INV-02081,2023,5,Q2,May,Garden Animal Moulds,2,1,579732
INV-02048,2023,5,Q2,May,Kalugal Moulds,1,1,579732
INV-02057,2023,5,Q2,May,Kanu Moulds,1,1,579732
INV-02057,2023,5,Q2,May,Slab Moulds,1,1,579732
INV-02057,2023,5,Q2,May,Kalugal Moulds,5,1,579732
INV-02057,2023,5,Q2,May,Silparan Kota,10,0,579732
INV-02075,2023,5,Q2,May,Garden Animal Moulds,1,1,579732
INV-02084,2023,5,Q2,May,Bathik Tanks,1,0,579732
INV-02055,2023,5,Q2,May,Flower Pots,1,1,579732
INV-02055,2023,5,Q2,May,Garden Animal Moulds,1,1,579732
INV-02087,2023,6,Q2,Jun,Interlock,1,1,456585
INV-02087,2023,6,Q2,Jun,Doors,1,0,456585
INV-02100,2023,6,Q2,Jun,Water Proof Tanks,1,0,456585
INV-02100,2023,6,Q2,Jun,Chemical Proof Tanks,1,0,456585
INV-02100,2023,6,Q2,Jun,Bathik Tanks,1,0,456585
INV-02100,2023,6,Q2,Jun,Doors,1,0,456585
INV-02121,2023,6,Q2,Jun,Molding Pati,1,0,456585
INV-02121,2023,6,Q2,Jun,Slab Moulds,1,0,456585
INV-02128,2023,6,Q2,Jun,Interlock,1,1,456585
INV-02136,2023,6,Q2,Jun,Doors,1,0,456585
INV-02136,2023,6,Q2,Jun,Loover,1,0,456585
INV-02136,2023,6,Q2,Jun,Roofing Sheets,1,0,456585
INV-02122,2023,6,Q2,Jun,Water Proof Tanks,1,0,456585
INV-02086,2023,6,Q2,Jun,Beeralu Moulds,2,0,456585
INV-02086,2023,6,Q2,Jun,Kanu Moulds,1,0,456585
INV-02086,2023,6,Q2,Jun,Kalugal Moulds,1,0,456585
INV-02086,2023,6,Q2,Jun,Chemical Proof Tanks,1,0,456585
INV-02109,2023,6,Q2,Jun,Garden Animal Moulds,1,1,456585
INV-02109,2023,6,Q2,Jun,Temple Items,1,0,456585
INV-02109,2023,6,Q2,Jun,Flower Pots,3,0,456585
INV-02117,2023,6,Q2,Jun,Doors,1,0,456585
INV-02120,2023,6,Q2,Jun,Silparan Kota,1,0,456585
INV-02138,2023,6,Q2,Jun,Beeralu Moulds,1,0,456585
INV-02138,2023,6,Q2,Jun,Silparan Kota,1,0,456585
INV-02106,2023,6,Q2,Jun,Loover,1,0,456585
INV-02112,2023,6,Q2,Jun,Slab Moulds,3,0,456585
INV-02112,2023,6,Q2,Jun,Silparan Kota,2,0,456585
INV-02112,2023,6,Q2,Jun,Kanu Moulds,1,0,456585
INV-02124,2023,6,Q2,Jun,Kalugal Moulds,1,0,456585
INV-02124,2023,6,Q2,Jun,Beeralu Moulds,1,0,456585
INV-02099,2023,6,Q2,Jun,Interlock,2,1,456585
INV-02099,2023,6,Q2,Jun,Tables and Benches,1,0,456585
INV-02111,2023,6,Q2,Jun,Interlock,1,1,456585
INV-02111,2023,6,Q2,Jun,Doors,1,0,456585
INV-02119,2023,6,Q2,Jun,Garden Animal Moulds,1,1,456585
INV-02119,2023,6,Q2,Jun,Temple Items,1,0,456585
INV-02119,2023,6,Q2,Jun,Flower Pots,7,0,456585
INV-02130,2023,6,Q2,Jun,Kanu Moulds,2,0,456585
INV-02096,2023,6,Q2,Jun,Bathik Tanks,1,0,456585
INV-02096,2023,6,Q2,Jun,Chemical Proof Tanks,1,0,456585
INV-02126,2023,6,Q2,Jun,Flower Pots,3,0,456585
INV-02126,2023,6,Q2,Jun,Garden Animal Moulds,1,1,456585
INV-02126,2023,6,Q2,Jun,Temple Items,2,0,456585
INV-02139,2023,6,Q2,Jun,Garden Animal Moulds,1,1,456585
INV-02139,2023,6,Q2,Jun,Temple Items,1,0,456585
INV-02107,2023,6,Q2,Jun,Molding Pati,1,0,456585
INV-02107,2023,6,Q2,Jun,Kalugal Moulds,1,0,456585
INV-02127,2023,6,Q2,Jun,Doors,1,0,456585
INV-02127,2023,6,Q2,Jun,Roofing Sheets,1,0,456585
INV-02127,2023,6,Q2,Jun,Interlock,1,1,456585
INV-02127,2023,6,Q2,Jun,Loover,1,0,456585
INV-02110,2023,6,Q2,Jun,Interlock,1,1,456585
INV-02110,2023,6,Q2,Jun,Doors,1,0,456585
INV-02133,2023,6,Q2,Jun,Interlock,1,1,456585
INV-02105,2023,6,Q2,Jun,Chemical Proof Tanks,1,0,456585
INV-02105,2023,6,Q2,Jun,Bathik Tanks,1,0,456585
INV-02105,2023,6,Q2,Jun,Water Proof Tanks,1,0,456585
INV-02116,2023,6,Q2,Jun,Interlock,4,1,456585
INV-02116,2023,6,Q2,Jun,Garden Animal Moulds,3,1,456585
INV-02091,2023,6,Q2,Jun,Kalugal Moulds,3,0,456585
INV-02091,2023,6,Q2,Jun,Silparan Kota,41,0,456585
INV-02091,2023,6,Q2,Jun,Slab Moulds,1,0,456585
INV-02098,2023,6,Q2,Jun,Garden Animal Moulds,1,1,456585
INV-02089,2023,6,Q2,Jun,Silparan Kota,62,0,456585
INV-02089,2023,6,Q2,Jun,Slab Moulds,1,0,456585
INV-02089,2023,6,Q2,Jun,Kalugal Moulds,1,0,456585
INV-02089,2023,6,Q2,Jun,Flower Pots,5,0,456585
INV-02102,2023,6,Q2,Jun,Chemical Proof Tanks,1,0,456585
INV-02104,2023,6,Q2,Jun,Silparan Kota,1,0,456585
INV-02125,2023,6,Q2,Jun,Kalugal Moulds,1,0,456585
INV-02125,2023,6,Q2,Jun,Silparan Kota,1,0,456585
INV-02095,2023,6,Q2,Jun,Slab Moulds,1,0,456585
INV-02090,2023,6,Q2,Jun,Chemical Proof Tanks,1,0,456585
INV-02097,2023,6,Q2,Jun,Garden Animal Moulds,1,1,456585
INV-02097,2023,6,Q2,Jun,Flower Pots,1,0,456585
INV-02097,2023,6,Q2,Jun,Interlock,1,1,456585
INV-02097,2023,6,Q2,Jun,Doors,1,0,456585
INV-02108,2023,6,Q2,Jun,Doors,1,0,456585
INV-02108,2023,6,Q2,Jun,Interlock,1,1,456585
INV-02108,2023,6,Q2,Jun,Roofing Sheets,1,0,456585
INV-02131,2023,6,Q2,Jun,Garden Animal Moulds,1,1,456585
INV-02093,2023,6,Q2,Jun,Flower Pots,2,0,456585
INV-02093,2023,6,Q2,Jun,Interlock,3,1,456585
INV-02094,2023,6,Q2,Jun,Interlock,1,1,456585
INV-02094,2023,6,Q2,Jun,Roofing Sheets,1,0,456585
INV-02118,2023,6,Q2,Jun,Interlock,1,1,456585
INV-02118,2023,6,Q2,Jun,Garden Animal Moulds,1,1,456585
INV-02140,2023,6,Q2,Jun,Kanu Moulds,1,0,456585
INV-02114,2023,6,Q2,Jun,Bathik Tanks,1,0,456585
INV-02092,2023,6,Q2,Jun,Roofing Sheets,1,0,456585
INV-02123,2023,6,Q2,Jun,Bathik Tanks,1,0,456585
INV-02123,2023,6,Q2,Jun,Water Proof Tanks,1,0,456585
INV-02123,2023,6,Q2,Jun,Chemical Proof Tanks,1,0,456585
INV-02115,2023,6,Q2,Jun,Slab Moulds,2,0,456585
INV-02115,2023,6,Q2,Jun,Molding Pati,1,0,456585
INV-02129,2023,6,Q2,Jun,Silparan Kota,1,0,456585
INV-02134,2023,6,Q2,Jun,Doors,1,0,456585
INV-02135,2023,6,Q2,Jun,Interlock,1,1,456585
INV-02137,2023,6,Q2,Jun,Chemical Proof Tanks,1,0,456585
INV-02137,2023,6,Q2,Jun,Water Proof Tanks,1,0,456585
INV-02137,2023,6,Q2,Jun,Bathik Tanks,1,0,456585
INV-02088,2023,6,Q2,Jun,Interlock,1,1,456585
INV-02088,2023,6,Q2,Jun,Garden Animal Moulds,1,1,456585
INV-02101,2023,6,Q2,Jun,Garden Animal Moulds,1,1,456585
INV-02101,2023,6,Q2,Jun,Interlock,1,1,456585
INV-02101,2023,6,Q2,Jun,Tables and Benches,1,0,456585
INV-02132,2023,6,Q2,Jun,Chemical Proof Tanks,1,0,456585
INV-02132,2023,6,Q2,Jun,Bathik Tanks,1,0,456585
INV-02103,2023,6,Q2,Jun,Interlock,2,1,456585
INV-02103,2023,6,Q2,Jun,Loover,1,0,456585
INV-02103,2023,6,Q2,Jun,Roofing Sheets,1,0,456585
INV-02103,2023,6,Q2,Jun,Doors,1,0,456585
INV-02113,2023,6,Q2,Jun,Interlock,1,1,456585
INV-02113,2023,6,Q2,Jun,Flower Pots,4,0,456585
INV-02113,2023,6,Q2,Jun,Tables and Benches,1,0,456585
INV-02141,2023,6,Q2,Jun,Beeralu Moulds,2,0,456585
INV-02141,2023,6,Q2,Jun,Silparan Kota,5,0,456585
INV-02148,2023,7,Q3,Jul,Tables and Benches,1,0,267989
INV-02148,2023,7,Q3,Jul,Garden Animal Moulds,1,0,267989
INV-02148,2023,7,Q3,Jul,Flower Pots,6,0,267989
INV-02151,2023,7,Q3,Jul,Tables and Benches,1,0,267989
INV-02144,2023,7,Q3,Jul,Temple Items,1,1,267989
INV-02144,2023,7,Q3,Jul,Flower Pots,1,0,267989
INV-02176,2023,7,Q3,Jul,Beeralu Moulds,1,0,267989
INV-02176,2023,7,Q3,Jul,Molding Pati,3,0,267989
INV-02176,2023,7,Q3,Jul,Kalugal Moulds,1,0,267989
INV-02161,2023,7,Q3,Jul,Kanu Moulds,1,0,267989
INV-02178,2023,7,Q3,Jul,Molding Pati,1,0,267989
INV-02178,2023,7,Q3,Jul,Slab Moulds,1,0,267989
INV-02165,2023,7,Q3,Jul,Garden Animal Moulds,1,0,267989
INV-02165,2023,7,Q3,Jul,Tables and Benches,1,0,267989
INV-02174,2023,7,Q3,Jul,Garden Animal Moulds,1,0,267989
INV-02179,2023,7,Q3,Jul,Tables and Benches,1,0,267989
INV-02150,2023,7,Q3,Jul,Interlock,1,0,267989
INV-02154,2023,7,Q3,Jul,Water Proof Tanks,1,0,267989
INV-02158,2023,7,Q3,Jul,Kanu Moulds,9,0,267989
INV-02158,2023,7,Q3,Jul,Silparan Kota,1,0,267989
INV-02158,2023,7,Q3,Jul,Molding Pati,5,0,267989
INV-02173,2023,7,Q3,Jul,Bathik Tanks,1,0,267989
INV-02147,2023,7,Q3,Jul,Water Proof Tanks,1,0,267989
INV-02160,2023,7,Q3,Jul,Beeralu Moulds,1,0,267989
INV-02160,2023,7,Q3,Jul,Kalugal Moulds,1,0,267989
INV-02160,2023,7,Q3,Jul,Silparan Kota,2,0,267989
INV-02160,2023,7,Q3,Jul,Slab Moulds,1,0,267989
INV-02145,2023,7,Q3,Jul,Kalugal Moulds,1,0,267989
INV-02145,2023,7,Q3,Jul,Slab Moulds,1,0,267989
INV-02170,2023,7,Q3,Jul,Water Proof Tanks,1,0,267989
INV-02170,2023,7,Q3,Jul,Bathik Tanks,1,0,267989
INV-02149,2023,7,Q3,Jul,Loover,1,0,267989
INV-02156,2023,7,Q3,Jul,Kanu Moulds,1,0,267989
INV-02156,2023,7,Q3,Jul,Molding Pati,1,0,267989
INV-02156,2023,7,Q3,Jul,Kalugal Moulds,1,0,267989
INV-02168,2023,7,Q3,Jul,Temple Items,1,1,267989
INV-02168,2023,7,Q3,Jul,Flower Pots,4,0,267989
INV-02171,2023,7,Q3,Jul,Chemical Proof Tanks,1,0,267989
INV-02171,2023,7,Q3,Jul,Water Proof Tanks,1,0,267989
INV-02155,2023,7,Q3,Jul,Kanu Moulds,1,0,267989
INV-02155,2023,7,Q3,Jul,Kalugal Moulds,1,0,267989
INV-02157,2023,7,Q3,Jul,Slab Moulds,1,0,267989
INV-02163,2023,7,Q3,Jul,Flower Pots,6,0,267989
INV-02164,2023,7,Q3,Jul,Kanu Moulds,1,0,267989
INV-02164,2023,7,Q3,Jul,Beeralu Moulds,1,0,267989
INV-02164,2023,7,Q3,Jul,Kalugal Moulds,1,0,267989
INV-02152,2023,7,Q3,Jul,Roofing Sheets,1,0,267989
INV-02152,2023,7,Q3,Jul,Doors,1,0,267989
INV-02152,2023,7,Q3,Jul,Loover,1,0,267989
INV-02152,2023,7,Q3,Jul,Interlock,3,0,267989
INV-02142,2023,7,Q3,Jul,Flower Pots,1,0,267989
INV-02162,2023,7,Q3,Jul,Roofing Sheets,1,0,267989
INV-02159,2023,7,Q3,Jul,Kanu Moulds,1,0,267989
INV-02153,2023,7,Q3,Jul,Slab Moulds,1,0,267989
INV-02177,2023,7,Q3,Jul,Kanu Moulds,1,0,267989
INV-02146,2023,7,Q3,Jul,Roofing Sheets,2,0,267989
INV-02146,2023,7,Q3,Jul,Interlock,1,0,267989
INV-02169,2023,7,Q3,Jul,Kalugal Moulds,1,0,267989
INV-02169,2023,7,Q3,Jul,Beeralu Moulds,2,0,267989
INV-02166,2023,7,Q3,Jul,Temple Items,1,1,267989
INV-02166,2023,7,Q3,Jul,Garden Animal Moulds,2,0,267989
INV-02166,2023,7,Q3,Jul,Flower Pots,1,0,267989
INV-02167,2023,7,Q3,Jul,Kalugal Moulds,1,0,267989
INV-02143,2023,7,Q3,Jul,Silparan Kota,1,0,267989
INV-02143,2023,7,Q3,Jul,Kalugal Moulds,2,0,267989
INV-02143,2023,7,Q3,Jul,Kanu Moulds,1,0,267989
INV-02143,2023,7,Q3,Jul,Roofing Sheets,1,0,267989
INV-02172,2023,7,Q3,Jul,Kanu Moulds,3,0,267989
INV-02172,2023,7,Q3,Jul,Slab Moulds,1,0,267989
INV-02175,2023,7,Q3,Jul,Interlock,2,0,267989
INV-02175,2023,7,Q3,Jul,Loover,3,0,267989
INV-02175,2023,7,Q3,Jul,Garden Animal Moulds,1,0,267989
INV-02221,2023,8,Q3,Aug,Water Proof Tanks,1,0,652406
INV-02221,2023,8,Q3,Aug,Bathik Tanks,1,0,652406
INV-02221,2023,8,Q3,Aug,Chemical Proof Tanks,1,0,652406
INV-02180,2023,8,Q3,Aug,Roofing Sheets,1,0,652406
INV-02180,2023,8,Q3,Aug,Doors,1,0,652406
INV-02180,2023,8,Q3,Aug,Interlock,3,0,652406
INV-02180,2023,8,Q3,Aug,Loover,1,0,652406
INV-02183,2023,8,Q3,Aug,Roofing Sheets,1,0,652406
INV-02183,2023,8,Q3,Aug,Loover,1,0,652406
INV-02183,2023,8,Q3,Aug,Doors,1,0,652406
INV-02186,2023,8,Q3,Aug,Molding Pati,1,0,652406
INV-02217,2023,8,Q3,Aug,Flower Pots,2,0,652406
INV-02217,2023,8,Q3,Aug,Garden Animal Moulds,1,0,652406
INV-02225,2023,8,Q3,Aug,Interlock,1,0,652406
INV-02196,2023,8,Q3,Aug,Beeralu Moulds,1,0,652406
INV-02236,2023,8,Q3,Aug,Kanu Moulds,1,0,652406
INV-02182,2023,8,Q3,Aug,Garden Animal Moulds,1,0,652406
INV-02205,2023,8,Q3,Aug,Interlock,1,0,652406
INV-02205,2023,8,Q3,Aug,Flower Pots,12,0,652406
INV-02205,2023,8,Q3,Aug,Tables and Benches,1,0,652406
INV-02226,2023,8,Q3,Aug,Garden Animal Moulds,1,0,652406
INV-02226,2023,8,Q3,Aug,Flower Pots,2,0,652406
INV-02181,2023,8,Q3,Aug,Beeralu Moulds,1,0,652406
INV-02199,2023,8,Q3,Aug,Roofing Sheets,1,0,652406
INV-02199,2023,8,Q3,Aug,Interlock,1,0,652406
INV-02198,2023,8,Q3,Aug,Tables and Benches,1,0,652406
INV-02198,2023,8,Q3,Aug,Interlock,1,0,652406
INV-02220,2023,8,Q3,Aug,Roofing Sheets,1,0,652406
INV-02220,2023,8,Q3,Aug,Interlock,1,0,652406
INV-02220,2023,8,Q3,Aug,Doors,1,0,652406
INV-02220,2023,8,Q3,Aug,Loover,2,0,652406
